epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
250,250,,8277.8857421875,,,
250,250,8277.8857421875,,,,
251,251,,8265.1435546875,,,
251,251,8265.1435546875,,,,
252,252,,8252.5390625,,,
252,252,8252.5390625,,,,
253,253,,8240.0625,,,
253,253,8240.0625,,,,
254,254,,8227.7060546875,,,
254,254,8227.7060546875,,,,
255,255,,8215.4599609375,,,
255,255,8215.4599609375,,,,
256,256,,8203.31640625,,,
256,256,8203.31640625,,,,
257,257,,8191.26953125,,,
257,257,8191.26953125,,,,
258,258,,8179.3134765625,,,
258,258,8179.3134765625,,,,
259,259,,8167.44140625,,,
259,259,8167.44140625,,,,
260,260,,8155.64794921875,,,
260,260,8155.64794921875,,,,
261,261,,8143.92919921875,,,
261,261,8143.92919921875,,,,
262,262,,8132.28076171875,,,
262,262,8132.28076171875,,,,
263,263,,8120.697265625,,,
263,263,8120.697265625,,,,
264,264,,8109.17578125,,,
264,264,8109.17578125,,,,
265,265,,8097.71044921875,,,
265,265,8097.71044921875,,,,
266,266,,8086.29931640625,,,
266,266,8086.29931640625,,,,
267,267,,8074.93798828125,,,
267,267,8074.93798828125,,,,
268,268,,8063.623046875,,,
268,268,8063.623046875,,,,
269,269,,8052.3525390625,,,
269,269,8052.3525390625,,,,
270,270,,8041.12109375,,,
270,270,8041.12109375,,,,
271,271,,8029.927734375,,,
271,271,8029.927734375,,,,
272,272,,8018.76806640625,,,
272,272,8018.76806640625,,,,
273,273,,8007.642578125,,,
273,273,8007.642578125,,,,
274,274,,7996.5458984375,,,
274,274,7996.5458984375,,,,
275,275,,7985.47802734375,,,
275,275,7985.47802734375,,,,
276,276,,7974.43505859375,,,
276,276,7974.43505859375,,,,
277,277,,7963.41552734375,,,
277,277,7963.41552734375,,,,
278,278,,7952.41748046875,,,
278,278,7952.41748046875,,,,
279,279,,7941.43994140625,,,
279,279,7941.43994140625,,,,
280,280,,7930.4814453125,,,
280,280,7930.4814453125,,,,
281,281,,7919.5400390625,,,
281,281,7919.5400390625,,,,
282,282,,7908.61376953125,,,
282,282,7908.61376953125,,,,
283,283,,7897.70166015625,,,
283,283,7897.70166015625,,,,
284,284,,7886.80224609375,,,
284,284,7886.80224609375,,,,
285,285,,7875.91455078125,,,
285,285,7875.91455078125,,,,
286,286,,7865.0380859375,,,
286,286,7865.0380859375,,,,
287,287,,7854.169921875,,,
287,287,7854.169921875,,,,
288,288,,7843.3115234375,,,
288,288,7843.3115234375,,,,
289,289,,7832.4599609375,,,
289,289,7832.4599609375,,,,
290,290,,7821.61474609375,,,
290,290,7821.61474609375,,,,
291,291,,7810.7763671875,,,
291,291,7810.7763671875,,,,
292,292,,7799.94189453125,,,
292,292,7799.94189453125,,,,
293,293,,7789.11181640625,,,
293,293,7789.11181640625,,,,
294,294,,7778.28515625,,,
294,294,7778.28515625,,,,
295,295,,7767.46240234375,,,
295,295,7767.46240234375,,,,
296,296,,7756.64208984375,,,
296,296,7756.64208984375,,,,
297,297,,7745.822265625,,,
297,297,7745.822265625,,,,
298,298,,7735.0048828125,,,
298,298,7735.0048828125,,,,
299,299,,7724.18798828125,,,
299,299,7724.18798828125,,,,
300,300,,7713.373046875,,,
300,300,7713.373046875,,,,
301,301,,7702.5576171875,,,
301,301,7702.5576171875,,,,
302,302,,7691.74267578125,,,
302,302,7691.74267578125,,,,
303,303,,7680.92724609375,,,
303,303,7680.92724609375,,,,
304,304,,7670.1103515625,,,
304,304,7670.1103515625,,,,
305,305,,7659.294921875,,,
305,305,7659.294921875,,,,
306,306,,7648.47705078125,,,
306,306,7648.47705078125,,,,
307,307,,7637.65869140625,,,
307,307,7637.65869140625,,,,
308,308,,7626.83935546875,,,
308,308,7626.83935546875,,,,
309,309,,7616.01953125,,,
309,309,7616.01953125,,,,
310,310,,7605.19873046875,,,
310,310,7605.19873046875,,,,
311,311,,7594.37451171875,,,
311,311,7594.37451171875,,,,
312,312,,7583.55126953125,,,
312,312,7583.55126953125,,,,
313,313,,7572.7275390625,,,
313,313,7572.7275390625,,,,
314,314,,7561.90185546875,,,
314,314,7561.90185546875,,,,
315,315,,7551.07470703125,,,
315,315,7551.07470703125,,,,
316,316,,7540.248046875,,,
316,316,7540.248046875,,,,
317,317,,7529.41943359375,,,
317,317,7529.41943359375,,,,
318,318,,7518.59130859375,,,
318,318,7518.59130859375,,,,
319,319,,7507.7626953125,,,
319,319,7507.7626953125,,,,
320,320,,7496.93359375,,,
320,320,7496.93359375,,,,
321,321,,7486.1044921875,,,
321,321,7486.1044921875,,,,
322,322,,7475.2763671875,,,
322,322,7475.2763671875,,,,
323,323,,7464.4482421875,,,
323,323,7464.4482421875,,,,
324,324,,7453.62158203125,,,
324,324,7453.62158203125,,,,
325,325,,7442.79541015625,,,
325,325,7442.79541015625,,,,
326,326,,7431.97119140625,,,
326,326,7431.97119140625,,,,
327,327,,7421.1484375,,,
327,327,7421.1484375,,,,
328,328,,7410.32763671875,,,
328,328,7410.32763671875,,,,
329,329,,7399.50927734375,,,
329,329,7399.50927734375,,,,
330,330,,7388.69384765625,,,
330,330,7388.69384765625,,,,
331,331,,7377.88134765625,,,
331,331,7377.88134765625,,,,
332,332,,7367.07177734375,,,
332,332,7367.07177734375,,,,
333,333,,7356.26708984375,,,
333,333,7356.26708984375,,,,
334,334,,7345.46435546875,,,
334,334,7345.46435546875,,,,
335,335,,7334.66796875,,,
