epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
326,326,,3661.1279296875,,,
326,326,3661.1279296875,,,,
327,327,,3617.843994140625,,,
327,327,3617.843994140625,,,,
328,328,,3573.7529296875,,,
328,328,3573.7529296875,,,,
329,329,,3528.981201171875,,,
329,329,3528.981201171875,,,,
330,330,,3483.66357421875,,,
330,330,3483.66357421875,,,,
331,331,,3437.943603515625,,,
331,331,3437.943603515625,,,,
332,332,,3391.9736328125,,,
332,332,3391.9736328125,,,,
333,333,,3345.92236328125,,,
333,333,3345.92236328125,,,,
334,334,,3299.95556640625,,,
334,334,3299.95556640625,,,,
335,335,,3254.232421875,,,
335,335,3254.232421875,,,,
336,336,,3208.900146484375,,,
336,336,3208.900146484375,,,,
337,337,,3164.0908203125,,,
337,337,3164.0908203125,,,,
338,338,,3119.92919921875,,,
338,338,3119.92919921875,,,,
339,339,,3076.5205078125,,,
339,339,3076.5205078125,,,,
340,340,,3033.955078125,,,
340,340,3033.955078125,,,,
341,341,,2992.3017578125,,,
341,341,2992.3017578125,,,,
342,342,,2951.613037109375,,,
342,342,2951.613037109375,,,,
343,343,,2911.929931640625,,,
343,343,2911.929931640625,,,,
344,344,,2873.281005859375,,,
344,344,2873.281005859375,,,,
345,345,,2835.68896484375,,,
345,345,2835.68896484375,,,,
346,346,,2799.1669921875,,,
346,346,2799.1669921875,,,,
347,347,,2763.724609375,,,
347,347,2763.724609375,,,,
348,348,,2729.36669921875,,,
348,348,2729.36669921875,,,,
349,349,,2696.09033203125,,,
349,349,2696.09033203125,,,,
350,350,,2663.89453125,,,
350,350,2663.89453125,,,,
351,351,,2632.767333984375,,,
351,351,2632.767333984375,,,,
352,352,,2602.696533203125,,,
352,352,2602.696533203125,,,,
353,353,,2573.659423828125,,,
353,353,2573.659423828125,,,,
354,354,,2545.6279296875,,,
354,354,2545.6279296875,,,,
355,355,,2518.568115234375,,,
355,355,2518.568115234375,,,,
356,356,,2492.438232421875,,,
356,356,2492.438232421875,,,,
357,357,,2467.196533203125,,,
357,357,2467.196533203125,,,,
358,358,,2442.794921875,,,
358,358,2442.794921875,,,,
359,359,,2419.18798828125,,,
359,359,2419.18798828125,,,,
360,360,,2396.330078125,,,
360,360,2396.330078125,,,,
361,361,,2374.1767578125,,,
361,361,2374.1767578125,,,,
362,362,,2352.686767578125,,,
362,362,2352.686767578125,,,,
363,363,,2331.8203125,,,
363,363,2331.8203125,,,,
364,364,,2311.54248046875,,,
364,364,2311.54248046875,,,,
365,365,,2291.818359375,,,
365,365,2291.818359375,,,,
366,366,,2272.616455078125,,,
366,366,2272.616455078125,,,,
367,367,,2253.9072265625,,,
367,367,2253.9072265625,,,,
368,368,,2235.661865234375,,,
368,368,2235.661865234375,,,,
369,369,,2217.853271484375,,,
369,369,2217.853271484375,,,,
370,370,,2200.457275390625,,,
370,370,2200.457275390625,,,,
371,371,,2183.449951171875,,,
371,371,2183.449951171875,,,,
372,372,,2166.80908203125,,,
372,372,2166.80908203125,,,,
373,373,,2150.514892578125,,,
373,373,2150.514892578125,,,,
374,374,,2134.54931640625,,,
374,374,2134.54931640625,,,,
375,375,,2118.89501953125,,,
375,375,2118.89501953125,,,,
376,376,,2103.5361328125,,,
376,376,2103.5361328125,,,,
377,377,,2088.458984375,,,
377,377,2088.458984375,,,,
378,378,,2073.649658203125,,,
378,378,2073.649658203125,,,,
379,379,,2059.0966796875,,,
379,379,2059.0966796875,,,,
380,380,,2044.789794921875,,,
380,380,2044.789794921875,,,,
381,381,,2030.718994140625,,,
381,381,2030.718994140625,,,,
382,382,,2016.87451171875,,,
382,382,2016.87451171875,,,,
383,383,,2003.248779296875,,,
383,383,2003.248779296875,,,,
384,384,,1989.83447265625,,,
384,384,1989.83447265625,,,,
385,385,,1976.62451171875,,,
385,385,1976.62451171875,,,,
386,386,,1963.611572265625,,,
